Customer_ID,Appliance_Type,Power_Rating,Usage_Duration,Usage_Time_Start,Usage_Time_End,User_Preferences,Seasonal_Variation
524,Washing Machine,755,2.38,10,12,Energy Saving,Medium
525,Microwave,955,6.19,3,9,Balanced,Low
526,Air Conditioner,2592,5.47,2,7,Balanced,Medium
527,Air Conditioner,2907,4.23,21,1,Balanced,High
528,Microwave,1083,7.32,17,0,Balanced,Medium
529,Computer,265,7.28,6,13,High Performance,Low
530,Computer,344,4.1,9,13,Balanced,Medium
531,Air Conditioner,3368,3.7,21,0,Balanced,High
532,TV,152,6.82,20,2,Energy Saving,High
533,Air Conditioner,2851,1.9,12,13,Energy Saving,Medium
534,Microwave,1235,2.48,19,21,High Performance,Medium
535,Fridge,163,0.68,23,23,High Performance,High
536,Computer,346,4.25,12,16,Balanced,Low
537,Washing Machine,844,2.47,21,23,High Performance,High
538,Microwave,1161,1.81,20,21,Energy Saving,Medium
539,Washing Machine,777,6.32,11,17,Energy Saving,Medium
540,Air Conditioner,3452,6.45,11,17,Energy Saving,High
541,Washing Machine,772,1.68,15,16,Energy Saving,Low
542,Dishwasher,1272,3.86,3,6,Balanced,Medium
543,Computer,343,7.42,1,8,Energy Saving,Medium
544,Washing Machine,748,1.5,8,9,High Performance,Medium
545,Air Conditioner,1778,1.61,17,18,Balanced,Medium
546,Microwave,1268,1.73,14,15,Energy Saving,Low
547,Dishwasher,1231,6.75,19,1,Balanced,Low
548,Computer,277,2.43,11,13,Balanced,Medium
549,Fridge,162,1.66,12,13,Balanced,Medium
550,Computer,212,2.88,14,16,Energy Saving,Medium
551,TV,225,5.16,3,8,Balanced,High
552,Fridge,135,3.7,23,2,Energy Saving,Low
553,Computer,213,5.42,3,8,High Performance,Low
554,Air Conditioner,1719,1.33,4,5,Energy Saving,Medium
555,Computer,211,5.21,19,0,Energy Saving,Low
556,Dishwasher,1593,6.91,21,3,Balanced,Low
557,Computer,350,1.96,9,10,Balanced,High
558,Washing Machine,601,3.14,5,8,Energy Saving,High
559,Washing Machine,938,4.6,17,21,High Performance,High
560,Heater,1087,5.59,11,16,High Performance,Medium
561,Microwave,920,6.47,21,3,Balanced,High
562,TV,271,5.83,23,4,High Performance,Low
563,Computer,400,6.71,1,7,High Performance,Medium
564,Computer,344,4.45,18,22,High Performance,Medium
565,Air Conditioner,1997,7.15,1,8,Balanced,Low
566,Heater,1629,5.2,8,13,Energy Saving,Low
567,Washing Machine,619,0.94,21,21,Energy Saving,Medium
568,Computer,343,5.85,16,21,Balanced,Low
569,TV,193,6.35,17,23,High Performance,Medium
570,Washing Machine,893,6.56,17,23,High Performance,High
571,Microwave,1095,6.04,6,12,Energy Saving,Medium
572,Air Conditioner,3473,6.42,4,10,High Performance,High
573,Air Conditioner,2144,6.44,3,9,High Performance,High
574,Heater,1800,5.12,8,13,High Performance,Medium
575,Fridge,175,2.18,15,17,High Performance,Medium
576,Dishwasher,1572,2.95,10,12,High Performance,Medium
577,Air Conditioner,2472,6.57,20,2,Energy Saving,Low
578,Air Conditioner,2894,7.83,3,10,High Performance,High
579,Washing Machine,545,1.02,19,20,Energy Saving,Low
580,Air Conditioner,2074,2.88,23,1,High Performance,Medium
581,Air Conditioner,3333,2.67,6,8,High Performance,High
582,TV,159,6.14,0,6,Energy Saving,High
583,Dishwasher,1673,4.18,8,12,High Performance,High
584,Heater,1654,4.66,8,12,Balanced,Medium
585,Washing Machine,583,6.53,5,11,Energy Saving,High
586,Heater,1790,5.72,13,18,High Performance,Low
587,Fridge,153,4.04,13,17,Balanced,Low
588,TV,183,0.75,15,15,Energy Saving,High
589,Fridge,121,7.15,12,19,High Performance,Low
590,Heater,1116,2.15,21,23,Balanced,Low
591,Microwave,1421,3.98,4,7,High Performance,Medium
592,Heater,1995,6.71,21,3,Balanced,Low
593,Computer,224,7.72,15,22,Energy Saving,Low
594,Air Conditioner,2516,3.95,8,11,Balanced,Low
595,Heater,2171,2.2,5,7,High Performance,Medium
596,Microwave,854,7.68,5,12,Energy Saving,Low
597,Washing Machine,733,0.98,16,16,High Performance,Low
598,Microwave,1215,5.11,8,13,Energy Saving,Low
599,TV,318,5.81,10,15,Energy Saving,Low
600,Fridge,172,7.92,3,10,Energy Saving,Medium
601,Air Conditioner,2079,6.17,21,3,Energy Saving,High
602,TV,371,1.83,0,1,Energy Saving,High
603,Computer,203,4.7,11,15,Energy Saving,Medium
604,Computer,250,3.44,13,16,Energy Saving,Low
605,Heater,2273,1.48,8,9,High Performance,Medium
606,Fridge,112,6.01,23,5,Energy Saving,Low
607,Heater,1621,6.57,4,10,Energy Saving,Low
608,TV,128,7.78,1,8,Energy Saving,Low
609,Heater,2096,3.93,3,6,High Performance,High
610,Microwave,903,4.1,10,14,Balanced,High
611,Washing Machine,692,7.32,1,8,Balanced,High
612,Washing Machine,682,3.87,8,11,Balanced,High
613,Heater,1445,0.87,22,22,High Performance,High
614,Dishwasher,1629,6.91,7,13,Energy Saving,High
615,Computer,274,5.88,1,6,Balanced,Low
616,Microwave,832,3.25,12,15,Balanced,High
617,Fridge,122,1.11,5,6,Energy Saving,Low
618,Microwave,1406,2.36,23,1,High Performance,Low
619,Fridge,143,2.88,18,20,Balanced,Medium
620,Fridge,102,2.17,10,12,Energy Saving,High
621,TV,391,4.97,21,1,Energy Saving,High
622,Washing Machine,760,2.6,19,21,Energy Saving,Medium
623,Washing Machine,997,2.13,7,9,Balanced,High
624,Fridge,114,6.68,22,4,Balanced,High
625,Microwave,1145,2.77,16,18,Energy Saving,High
626,Washing Machine,873,7.06,12,19,Balanced,Low
627,Dishwasher,1428,2.84,1,3,Energy Saving,Low
628,TV,226,7.53,0,7,High Performance,Low
629,Air Conditioner,3123,4.01,0,4,High Performance,High
630,Air Conditioner,2881,3.72,20,23,Energy Saving,Low
631,TV,264,2.69,20,22,High Performance,Low
632,Fridge,190,2.96,8,10,Energy Saving,Medium
633,Heater,1810,1.2,19,20,Energy Saving,Low
634,Dishwasher,1357,0.66,0,0,High Performance,Medium
635,Computer,234,4.07,0,4,Balanced,Medium
636,Microwave,893,5.78,1,6,Balanced,High
637,Washing Machine,756,5.15,5,10,Balanced,High
638,Heater,1177,1.3,5,6,Balanced,High
639,Microwave,821,6.61,8,14,Energy Saving,High
640,Computer,247,4.12,23,3,High Performance,Medium
641,Air Conditioner,3390,1.58,16,17,Balanced,Low
642,Microwave,890,0.86,13,13,Energy Saving,Medium
643,Microwave,1455,1.08,13,14,Energy Saving,Low
644,Dishwasher,1372,2.6,14,16,Energy Saving,High
645,Microwave,1376,6.42,11,17,High Performance,High
646,Dishwasher,1322,3.06,8,11,Energy Saving,High
647,Fridge,169,3.38,11,14,High Performance,High
648,Heater,1353,6.67,20,2,Balanced,High
649,Washing Machine,790,6.7,18,0,Balanced,High
650,Washing Machine,901,2.33,4,6,Energy Saving,Medium
651,Computer,206,6.71,15,21,High Performance,Low
652,Heater,2021,4.15,19,23,High Performance,Low
653,Washing Machine,630,7.68,21,4,Balanced,Medium
654,Computer,264,3.13,6,9,Balanced,High
655,TV,116,0.57,7,7,High Performance,Low
656,Washing Machine,866,1.78,21,22,Energy Saving,Low
657,Air Conditioner,1806,6.18,4,10,High Performance,Low
658,Dishwasher,1366,7.71,16,23,High Performance,High
659,TV,189,5.57,21,2,High Performance,Medium
660,Computer,388,5.53,7,12,Energy Saving,Low
661,Heater,1623,3.25,6,9,High Performance,High
662,Heater,2234,2.7,0,2,Balanced,Low
663,TV,71,3.81,10,13,Energy Saving,High
664,TV,173,2.37,9,11,Energy Saving,Low
665,Fridge,142,7.68,9,16,Balanced,Medium
666,Heater,2290,0.6,7,7,High Performance,Low
667,Computer,317,3.49,13,16,Energy Saving,Medium
668,TV,227,3.8,22,1,Balanced,High
669,Computer,206,5.3,22,3,High Performance,High
670,Fridge,184,0.92,15,15,High Performance,High
671,Computer,303,5.61,14,19,Balanced,Low
672,Dishwasher,1249,6.99,12,18,High Performance,Low
673,Dishwasher,1379,3.86,10,13,High Performance,Low
674,TV,361,2.16,17,19,Balanced,Medium
675,Dishwasher,1449,6.25,14,20,Energy Saving,Medium
676,Microwave,1270,7.25,3,10,Balanced,Medium
677,Dishwasher,1413,2.68,3,5,High Performance,Low
678,Dishwasher,1776,5.04,3,8,High Performance,High
679,Computer,263,5.04,18,23,Balanced,High
680,Computer,372,6.26,9,15,Energy Saving,Medium
681,Dishwasher,1488,1.12,0,1,Energy Saving,Medium
682,Fridge,176,3.72,17,20,Balanced,High
683,TV,98,2.38,9,11,High Performance,Low
684,TV,338,1.1,4,5,Balanced,Low
685,Dishwasher,1471,2.92,12,14,High Performance,High
686,Fridge,126,2.33,14,16,High Performance,Medium
687,Washing Machine,740,5.9,9,14,High Performance,Medium
688,TV,341,0.86,20,20,High Performance,High
689,Washing Machine,717,2.69,4,6,Energy Saving,Medium
690,Heater,2021,5.91,4,9,Energy Saving,Medium
691,Washing Machine,592,6.29,14,20,High Performance,Low
692,Air Conditioner,3168,4.72,9,13,High Performance,High
693,Microwave,1324,2.83,7,9,High Performance,Medium
694,Dishwasher,1424,4.73,4,8,Energy Saving,Medium
695,Fridge,192,6.84,11,17,Balanced,Low
696,Air Conditioner,2562,2.63,2,4,High Performance,Low
697,TV,155,3.25,17,20,High Performance,Medium
698,Washing Machine,845,1.81,13,14,Energy Saving,High
699,Microwave,960,4.68,15,19,Balanced,Low
700,Computer,328,5.15,2,7,Balanced,Medium
701,Washing Machine,844,2.09,16,18,Balanced,Medium
702,Air Conditioner,1796,7.38,21,4,High Performance,Low
703,TV,151,6.61,3,9,Balanced,High
704,Air Conditioner,3000,7.73,23,6,High Performance,Medium
705,Heater,1954,6.98,0,6,Energy Saving,Medium
706,Microwave,1491,0.51,6,6,High Performance,Low
707,Computer,346,2.71,5,7,Balanced,Medium
708,Washing Machine,562,6.38,15,21,High Performance,High
709,Heater,2157,2.76,18,20,Energy Saving,High
710,Microwave,1467,3.62,5,8,Balanced,High
711,Heater,2141,1.56,14,15,High Performance,Medium
712,Washing Machine,855,5.37,21,2,Energy Saving,High
713,Dishwasher,1434,5.64,2,7,High Performance,High
714,Washing Machine,603,4.98,21,1,High Performance,Medium
715,Microwave,1141,2.65,5,7,Balanced,Low
716,TV,97,2.65,5,7,Energy Saving,Low
717,Fridge,187,5.33,21,2,Energy Saving,Low
718,Washing Machine,554,2.31,2,4,High Performance,Medium
719,Computer,350,7.73,16,23,Energy Saving,Low
720,Fridge,103,0.7,18,18,High Performance,Medium
721,Heater,1294,1.92,11,12,High Performance,Medium
722,Dishwasher,1388,0.92,0,0,Balanced,Low
723,Heater,1467,1.37,23,0,Balanced,Low
724,TV,140,4.17,3,7,Balanced,Medium
725,Dishwasher,1501,4.79,20,0,High Performance,High
726,Fridge,135,3.05,3,6,High Performance,Medium
727,Washing Machine,731,3.89,3,6,Energy Saving,Medium
728,Microwave,1484,2.2,18,20,High Performance,High
729,Air Conditioner,2835,4.4,20,0,Energy Saving,Low
730,Heater,1579,1.02,4,5,High Performance,High
731,Air Conditioner,1870,3.88,20,23,High Performance,High
732,Dishwasher,1575,0.9,1,1,High Performance,Medium
733,Dishwasher,1560,4.67,8,12,Balanced,High
734,Microwave,1286,3.17,17,20,Balanced,Low
735,Fridge,136,1.46,10,11,Energy Saving,High
736,Washing Machine,665,6.33,9,15,Energy Saving,High
737,Dishwasher,1403,0.85,6,6,Energy Saving,Medium
738,Microwave,1439,7.22,11,18,High Performance,Medium
739,Heater,2135,4.75,0,4,Balanced,Medium
740,TV,157,7.96,12,19,Energy Saving,High
741,TV,134,0.99,0,0,Balanced,Low
742,Fridge,199,2.34,10,12,High Performance,Low
743,Washing Machine,917,1.14,18,19,High Performance,High
744,Air Conditioner,2995,7.53,23,6,Energy Saving,Medium
745,Fridge,188,7.24,21,4,Balanced,High
746,Air Conditioner,2754,7.57,11,18,Energy Saving,High
747,Computer,251,4.56,3,7,Balanced,Medium
748,TV,176,2.96,23,1,High Performance,Low
749,Fridge,105,2.91,5,7,Energy Saving,High
750,Microwave,1047,6.29,7,13,High Performance,High
751,Computer,385,6.04,5,11,High Performance,High
752,Air Conditioner,2103,3.58,11,14,Balanced,High
753,TV,114,3.34,2,5,Energy Saving,High
754,Heater,1584,1.26,22,23,Balanced,High
755,Washing Machine,813,0.83,20,20,High Performance,Low
756,Fridge,186,6.1,17,23,High Performance,Medium
757,Computer,306,5.53,9,14,High Performance,High
758,Washing Machine,513,5.49,6,11,Balanced,Low
759,Air Conditioner,2410,1.63,10,11,High Performance,Medium
760,Air Conditioner,2209,4.74,1,5,High Performance,Low
761,Heater,1019,4.34,4,8,Balanced,High
762,Washing Machine,683,7.72,8,15,Balanced,High
763,Computer,207,4.64,6,10,High Performance,Medium
764,Computer,367,7.87,7,14,Balanced,High
765,Dishwasher,1485,3.67,9,12,Balanced,High
766,Computer,266,2.07,17,19,Energy Saving,Medium
767,Dishwasher,1553,2.29,23,1,High Performance,Medium
768,Dishwasher,1714,6.01,5,11,Balanced,Low
769,Microwave,849,3.27,21,0,Energy Saving,High
770,TV,251,6.54,2,8,High Performance,Low
771,Heater,1488,7.98,13,20,Energy Saving,High
772,Heater,2278,5.84,18,23,High Performance,Low
773,Dishwasher,1717,3.59,6,9,High Performance,High
774,Fridge,114,6.42,11,17,High Performance,Medium
775,Computer,208,2.26,20,22,Energy Saving,High
776,Dishwasher,1331,4.14,20,0,High Performance,High
777,Microwave,1399,5.78,11,16,Balanced,High
778,Microwave,1052,5.92,19,0,Energy Saving,Low
779,Fridge,122,2.86,11,13,High Performance,High
780,Fridge,112,3.32,23,2,High Performance,High
781,Heater,1935,5.36,9,14,Energy Saving,Medium
782,Heater,1293,4.49,0,4,High Performance,Low
783,Washing Machine,811,1.77,17,18,High Performance,Low
784,TV,180,1.65,0,1,High Performance,Medium
785,Air Conditioner,2050,0.85,12,12,Energy Saving,Low
786,TV,212,4.46,23,3,Balanced,Low
787,Washing Machine,804,3.24,13,16,Energy Saving,Low
788,TV,102,3.92,20,23,High Performance,Medium
789,Dishwasher,1634,1.57,3,4,Balanced,Medium
790,Fridge,145,5.41,4,9,Balanced,Low
791,Microwave,1320,5.48,14,19,Energy Saving,Medium
792,Fridge,166,7.29,8,15,Energy Saving,Medium
793,Heater,1882,7.35,5,12,Balanced,High
794,Heater,1446,2.86,4,6,Energy Saving,High
795,Washing Machine,914,4.52,22,2,Balanced,Low
796,Heater,1329,3.49,17,20,Balanced,Medium
797,Fridge,156,4.78,7,11,Energy Saving,Medium
798,Heater,2038,1.36,10,11,High Performance,High
799,Fridge,130,7.21,8,15,Energy Saving,Low
800,TV,356,4.5,19,23,Energy Saving,Medium
801,TV,223,3.62,1,4,Energy Saving,Low
802,Fridge,113,1.56,11,12,Balanced,High
803,TV,85,4.51,9,13,Energy Saving,Low
804,Microwave,1049,4.06,3,7,Energy Saving,High
805,Air Conditioner,1902,6.83,19,1,Energy Saving,High
806,Dishwasher,1634,0.93,20,20,Energy Saving,High
807,Microwave,1460,6.45,16,22,High Performance,Low
808,TV,272,1.87,9,10,Energy Saving,Low
809,Microwave,1194,2.18,4,6,High Performance,Medium
810,Heater,1797,4.35,23,3,High Performance,High
811,Heater,2068,1.4,3,4,Energy Saving,Medium
812,Computer,217,1.86,16,17,Balanced,Low
813,Air Conditioner,2460,7.09,2,9,Energy Saving,Low
814,Dishwasher,1703,7.04,22,5,Balanced,Medium
815,Dishwasher,1779,6.33,22,4,Energy Saving,High
816,Washing Machine,815,2.26,3,5,Balanced,High
817,TV,297,7.66,15,22,Energy Saving,High
818,Dishwasher,1560,1.35,17,18,Balanced,Medium
819,TV,98,3.26,22,1,Balanced,Low
820,Fridge,177,3.16,19,22,High Performance,Low
821,Fridge,132,7.14,7,14,Energy Saving,High
822,Washing Machine,590,0.75,9,9,Energy Saving,Low
823,Computer,206,1.73,23,0,Energy Saving,High
824,Air Conditioner,1651,1.57,19,20,Energy Saving,Low
825,Microwave,1231,4.13,4,8,Energy Saving,High
826,TV,161,5.29,12,17,Energy Saving,Medium
827,Dishwasher,1573,6.34,2,8,High Performance,High
828,Washing Machine,703,6.62,17,23,High Performance,Medium
829,Washing Machine,915,6.05,19,1,Balanced,Medium
830,Air Conditioner,3017,4.24,13,17,High Performance,Medium
831,Microwave,1093,5.74,11,16,Balanced,Low
832,Microwave,1181,4.2,1,5,High Performance,Low
833,Dishwasher,1710,1.8,18,19,High Performance,Medium
834,Washing Machine,521,5.69,7,12,High Performance,Low
835,Fridge,115,5.07,23,4,High Performance,Medium
836,Heater,2407,6.83,6,12,High Performance,Low
837,Computer,397,0.62,15,15,Balanced,High
838,Computer,315,0.97,19,19,Energy Saving,Medium
839,Air Conditioner,2070,2.05,5,7,High Performance,Medium
840,Air Conditioner,2927,5.93,21,2,Balanced,Medium
841,Heater,2116,6.61,4,10,Energy Saving,Medium
842,TV,395,6.4,8,14,Balanced,High
843,TV,339,0.83,9,9,High Performance,Medium
844,Heater,2135,5.67,2,7,Balanced,Medium
845,Microwave,1125,1.37,3,4,High Performance,High
846,Computer,388,5.73,20,1,Energy Saving,Low
847,Washing Machine,997,7.3,9,16,High Performance,Medium
848,Fridge,104,4.54,22,2,Energy Saving,Low
849,Washing Machine,776,4.88,16,20,Balanced,Medium
850,TV,209,6.11,20,2,High Performance,Medium
851,Microwave,921,2.14,17,19,High Performance,High
852,TV,398,3.62,19,22,Energy Saving,Low
853,Computer,381,4.29,1,5,Balanced,Low
854,Air Conditioner,2369,6.79,7,13,Balanced,Medium
855,Heater,1211,1.16,13,14,Energy Saving,Low
856,Heater,1643,7.1,8,15,Balanced,High
857,Washing Machine,909,6.49,0,6,High Performance,Low
858,Dishwasher,1797,3.78,16,19,Energy Saving,Medium
859,Washing Machine,686,6.37,2,8,High Performance,High
860,Microwave,1339,6.08,11,17,High Performance,High
861,Fridge,158,5.01,23,4,Energy Saving,High
862,Computer,372,3.46,23,2,Balanced,Medium
863,Air Conditioner,3132,4.67,8,12,Energy Saving,Medium
864,Fridge,138,2.84,16,18,Energy Saving,Medium
865,Air Conditioner,1511,3.02,22,1,High Performance,Medium
866,Microwave,1374,6.61,0,6,Energy Saving,Low
867,Air Conditioner,1755,4.07,3,7,Balanced,Medium
868,Computer,281,7.87,7,14,High Performance,Low
869,Dishwasher,1788,0.83,7,7,High Performance,Low
870,Heater,2081,1.01,17,18,Energy Saving,Medium
871,Air Conditioner,2354,5.18,11,16,Balanced,High
872,Computer,341,5.51,20,1,Energy Saving,High
873,Air Conditioner,3376,1.67,14,15,High Performance,Medium
874,Dishwasher,1370,7.76,12,19,Balanced,Low
875,Heater,1902,5.49,2,7,Energy Saving,High
876,TV,207,6.82,1,7,High Performance,High
877,Air Conditioner,2638,2.61,6,8,Energy Saving,Low
878,Microwave,817,6.49,5,11,High Performance,High
879,Computer,310,4.64,4,8,Energy Saving,Low
880,Computer,255,0.79,2,2,Balanced,High
881,TV,114,5.76,20,1,Balanced,High
882,Dishwasher,1792,1.29,13,14,Energy Saving,High
883,Air Conditioner,2778,3.18,23,2,High Performance,Medium
884,Washing Machine,938,2.99,18,20,High Performance,High
885,Heater,1854,2.34,4,6,Balanced,Medium
886,Computer,356,7.72,1,8,High Performance,Low
887,TV,115,2.14,1,3,High Performance,Medium
888,Air Conditioner,3419,3.11,10,13,Balanced,Medium
889,Heater,1723,2.45,23,1,High Performance,Medium
890,Air Conditioner,1679,2.1,14,16,Balanced,Medium
891,Air Conditioner,2778,6.22,10,16,High Performance,High
892,Computer,240,0.7,19,19,Balanced,Medium
893,TV,324,5.29,14,19,Balanced,High
894,Dishwasher,1696,7.69,14,21,Balanced,Low
895,TV,346,2.07,5,7,Balanced,High
896,Fridge,128,6.02,22,4,High Performance,Medium
897,Computer,400,6.37,3,9,High Performance,Medium
898,TV,93,5.99,6,11,Balanced,Low
899,Heater,2423,6.69,3,9,Balanced,Low
900,Fridge,147,1.99,21,22,High Performance,Low
901,Heater,1187,4.03,7,11,High Performance,High
902,TV,350,7.64,9,16,Energy Saving,High
903,Heater,2233,6.52,1,7,Balanced,High
904,TV,116,1.81,12,13,Energy Saving,High
905,Fridge,192,5.16,1,6,High Performance,High
906,Washing Machine,805,4.26,11,15,High Performance,Low
907,Fridge,169,1.82,19,20,Energy Saving,Medium
908,TV,259,7.18,19,2,Energy Saving,High
909,Fridge,141,1.81,13,14,High Performance,Medium
910,TV,63,3.89,12,15,Energy Saving,Medium
911,TV,117,4.02,17,21,Balanced,Medium
912,Air Conditioner,3050,0.74,4,4,Energy Saving,Low
913,Microwave,1349,0.95,22,22,High Performance,High
914,Washing Machine,602,0.76,12,12,Balanced,High
915,Dishwasher,1481,2.74,7,9,High Performance,High
916,TV,140,0.74,13,13,Balanced,Low
917,Washing Machine,596,7.29,9,16,Energy Saving,High
918,Computer,215,0.55,22,22,Balanced,High
919,Washing Machine,935,5.39,0,5,Energy Saving,Low
920,Fridge,148,4.83,4,8,High Performance,Medium
921,Fridge,146,7.4,1,8,Energy Saving,Medium
922,TV,202,5.24,9,14,Energy Saving,High
923,Computer,279,5.29,20,1,Energy Saving,Low
924,Washing Machine,909,1.61,12,13,High Performance,High
925,Air Conditioner,2102,1.56,12,13,Energy Saving,Low
926,Washing Machine,941,2.61,14,16,Energy Saving,Medium
927,TV,104,6.31,16,22,Balanced,Low
928,Air Conditioner,3379,0.83,2,2,Balanced,Medium
929,TV,359,6.83,3,9,Energy Saving,Low
930,Washing Machine,658,0.97,1,1,Balanced,Low
931,Microwave,921,1.34,10,11,Energy Saving,Medium
932,Air Conditioner,1762,3.68,5,8,Energy Saving,Medium
933,Microwave,822,0.81,22,22,Balanced,High
934,Air Conditioner,1593,6.16,19,1,High Performance,High
935,Fridge,182,3.68,11,14,Energy Saving,High
936,Computer,237,3.95,3,6,Energy Saving,High
937,Fridge,123,5.67,5,10,Balanced,Medium
938,Dishwasher,1548,2.84,12,14,Balanced,High
