Tariff_ID,Timestamp,Tariff_Rate,Tariff_Type,TOU_Period_Start,TOU_Period_End,Weather_Conditions,Grid_Load (MW),Forecasted_Tariff_Rate,Renewable_Energy_Contribution (%)
230,2024-10-02 10:04:30.720,0.11,Mid-Peak,08:04:30.720000,16:04:30.720000,Sunny,1125,0.11,48
231,2024-10-02 10:13:26.400,0.14,Peak,04:13:26.400000,13:13:26.400000,Windy,1117,0.14,43
232,2024-10-02 10:22:22.080,0.19,Off-Peak,07:22:22.080000,14:22:22.080000,Partly Cloudy,1220,0.19,40
233,2024-10-02 10:31:17.760,0.15,Super Off-Peak,04:31:17.760000,16:31:17.760000,Partly Cloudy,1608,0.15,12
234,2024-10-02 10:40:13.440,0.14,Off-Peak,06:40:13.440000,14:40:13.440000,Windy,1864,0.14,11
235,2024-10-02 10:49:09.120,0.16,Mid-Peak,07:49:09.120000,15:49:09.120000,Rainy,1923,0.15,26
236,2024-10-02 10:58:04.800,0.06,Peak,06:58:04.800000,13:58:04.800000,Sunny,960,0.04,56
237,2024-10-02 11:07:00.480,0.13,Off-Peak,05:07:00.480000,17:07:00.480000,Sunny,826,0.11,40
238,2024-10-02 11:15:56.160,0.15,Peak,11:15:56.160000,12:15:56.160000,Rainy,1479,0.16,51
239,2024-10-02 11:24:51.840,0.16,Off-Peak,11:24:51.840000,14:24:51.840000,Sunny,1480,0.16,15
240,2024-10-02 11:33:47.520,0.19,Mid-Peak,09:33:47.520000,13:33:47.520000,Clear,1872,0.18,50
241,2024-10-02 11:42:43.200,0.13,Off-Peak,09:42:43.200000,17:42:43.200000,Sunny,1790,0.14,17
242,2024-10-02 11:51:38.880,0.12,Mid-Peak,05:51:38.880000,16:51:38.880000,Partly Cloudy,1628,0.14,49
243,2024-10-02 12:00:34.560,0.17,Super Off-Peak,10:00:34.560000,17:00:34.560000,Rainy,1903,0.15,53
244,2024-10-02 12:09:30.240,0.2,Off-Peak,08:09:30.240000,14:09:30.240000,Sunny,1896,0.21,26
245,2024-10-02 12:18:25.920,0.1,Mid-Peak,12:18:25.920000,14:18:25.920000,Clear,1552,0.09,19
246,2024-10-02 12:27:21.600,0.13,Peak,12:27:21.600000,16:27:21.600000,Windy,959,0.12,56
247,2024-10-02 12:36:17.280,0.1,Off-Peak,12:36:17.280000,14:36:17.280000,Clear,1024,0.11,19
248,2024-10-02 12:45:12.960,0.19,Off-Peak,12:45:12.960000,16:45:12.960000,Partly Cloudy,975,0.2,53
249,2024-10-02 12:54:08.640,0.09,Super Off-Peak,12:54:08.640000,18:54:08.640000,Clear,1370,0.1,10
250,2024-10-02 13:03:04.320,0.17,Mid-Peak,13:03:04.320000,18:03:04.320000,Rainy,1131,0.19,48
251,2024-10-02 13:12:00.000,0.09,Mid-Peak,13:12:00,15:12:00,Sunny,1189,0.11,16
252,2024-10-02 13:20:55.680,0.05,Off-Peak,13:20:55.680000,14:20:55.680000,Partly Cloudy,1675,0.07,17
253,2024-10-02 13:29:51.360,0.08,Super Off-Peak,10:29:51.360000,18:29:51.360000,Windy,1608,0.1,24
254,2024-10-02 13:38:47.040,0.15,Mid-Peak,10:38:47.040000,15:38:47.040000,Windy,1008,0.15,29
255,2024-10-02 13:47:42.720,0.06,Mid-Peak,13:47:42.720000,16:47:42.720000,Clear,1016,0.06,29
256,2024-10-02 13:56:38.400,0.05,Off-Peak,08:56:38.400000,16:56:38.400000,Partly Cloudy,1339,0.05,13
257,2024-10-02 14:05:34.080,0.16,Super Off-Peak,11:05:34.080000,16:05:34.080000,Partly Cloudy,1757,0.18,48
258,2024-10-02 14:14:29.760,0.07,Mid-Peak,14:14:29.760000,15:14:29.760000,Partly Cloudy,1228,0.08,13
259,2024-10-02 14:23:25.440,0.19,Off-Peak,10:23:25.440000,19:23:25.440000,Cloudy,1811,0.17,42
260,2024-10-02 14:32:21.120,0.15,Off-Peak,13:32:21.120000,20:32:21.120000,Partly Cloudy,904,0.17,10
261,2024-10-02 14:41:16.800,0.07,Peak,13:41:16.800000,16:41:16.800000,Windy,858,0.08,53
262,2024-10-02 14:50:12.480,0.15,Off-Peak,10:50:12.480000,20:50:12.480000,Cloudy,1965,0.16,10
263,2024-10-02 14:59:08.160,0.07,Peak,08:59:08.160000,18:59:08.160000,Partly Cloudy,1070,0.08,14
264,2024-10-02 15:08:03.840,0.05,Mid-Peak,12:08:03.840000,21:08:03.840000,Cloudy,1028,0.04,21
265,2024-10-02 15:16:59.520,0.11,Mid-Peak,12:16:59.520000,21:16:59.520000,Clear,1996,0.13,48
266,2024-10-02 15:25:55.200,0.16,Peak,12:25:55.200000,20:25:55.200000,Rainy,964,0.15,52
267,2024-10-02 15:34:50.880,0.17,Super Off-Peak,15:34:50.880000,18:34:50.880000,Windy,1075,0.18,37
268,2024-10-02 15:43:46.560,0.05,Peak,09:43:46.560000,17:43:46.560000,Windy,1872,0.04,13
269,2024-10-02 15:52:42.240,0.18,Mid-Peak,12:52:42.240000,16:52:42.240000,Clear,1078,0.19,52
270,2024-10-02 16:01:37.920,0.14,Peak,10:01:37.920000,17:01:37.920000,Clear,990,0.13,29
271,2024-10-02 16:10:33.600,0.16,Peak,12:10:33.600000,17:10:33.600000,Windy,926,0.18,19
272,2024-10-02 16:19:29.280,0.12,Off-Peak,12:19:29.280000,21:19:29.280000,Clear,1967,0.12,17
273,2024-10-02 16:28:24.960,0.14,Off-Peak,16:28:24.960000,18:28:24.960000,Windy,962,0.14,11
274,2024-10-02 16:37:20.640,0.05,Mid-Peak,16:37:20.640000,20:37:20.640000,Clear,1522,0.03,46
275,2024-10-02 16:46:16.320,0.07,Off-Peak,13:46:16.320000,20:46:16.320000,Rainy,1354,0.09,26
276,2024-10-02 16:55:12.000,0.11,Off-Peak,12:55:12,21:55:12,Sunny,1659,0.11,46
277,2024-10-02 17:04:07.680,0.16,Peak,14:04:07.680000,23:04:07.680000,Cloudy,1403,0.16,16
278,2024-10-02 17:13:03.360,0.18,Peak,13:13:03.360000,21:13:03.360000,Sunny,1956,0.19,55
279,2024-10-02 17:21:59.040,0.06,Mid-Peak,13:21:59.040000,22:21:59.040000,Partly Cloudy,1174,0.04,39
280,2024-10-02 17:30:54.720,0.11,Off-Peak,11:30:54.720000,18:30:54.720000,Windy,1217,0.12,34
281,2024-10-02 17:39:50.400,0.18,Super Off-Peak,14:39:50.400000,22:39:50.400000,Rainy,1815,0.18,44
282,2024-10-02 17:48:46.080,0.09,Peak,17:48:46.080000,21:48:46.080000,Cloudy,1564,0.08,24
283,2024-10-02 17:57:41.760,0.16,Super Off-Peak,12:57:41.760000,23:57:41.760000,Windy,1927,0.18,29
284,2024-10-02 18:06:37.440,0.13,Super Off-Peak,16:06:37.440000,22:06:37.440000,Windy,1734,0.14,12
285,2024-10-02 18:15:33.120,0.17,Off-Peak,18:15:33.120000,23:15:33.120000,Clear,1814,0.15,16
286,2024-10-02 18:24:28.800,0.15,Peak,13:24:28.800000,00:24:28.800000,Sunny,1454,0.14,33
287,2024-10-02 18:33:24.480,0.18,Off-Peak,15:33:24.480000,00:33:24.480000,Windy,1893,0.18,50
288,2024-10-02 18:42:20.160,0.05,Mid-Peak,13:42:20.160000,00:42:20.160000,Cloudy,1526,0.07,37
289,2024-10-02 18:51:15.840,0.15,Peak,13:51:15.840000,22:51:15.840000,Windy,1701,0.14,22
290,2024-10-02 19:00:11.520,0.19,Peak,14:00:11.520000,01:00:11.520000,Rainy,1040,0.21,49
291,2024-10-02 19:09:07.200,0.16,Mid-Peak,15:09:07.200000,20:09:07.200000,Windy,1252,0.17,34
292,2024-10-02 19:18:02.880,0.15,Off-Peak,14:18:02.880000,20:18:02.880000,Windy,859,0.14,22
293,2024-10-02 19:26:58.560,0.08,Off-Peak,18:26:58.560000,22:26:58.560000,Cloudy,1115,0.1,20
294,2024-10-02 19:35:54.240,0.16,Off-Peak,17:35:54.240000,20:35:54.240000,Partly Cloudy,2000,0.15,26
295,2024-10-02 19:44:49.920,0.13,Off-Peak,18:44:49.920000,22:44:49.920000,Sunny,1999,0.13,48
296,2024-10-02 19:53:45.600,0.2,Peak,19:53:45.600000,01:53:45.600000,Cloudy,1379,0.22,36
297,2024-10-02 20:02:41.280,0.13,Mid-Peak,15:02:41.280000,22:02:41.280000,Windy,940,0.15,52
298,2024-10-02 20:11:36.960,0.06,Mid-Peak,14:11:36.960000,02:11:36.960000,Partly Cloudy,1551,0.04,45
299,2024-10-02 20:20:32.640,0.16,Off-Peak,20:20:32.640000,02:20:32.640000,Rainy,1204,0.16,25
300,2024-10-02 20:29:28.320,0.14,Super Off-Peak,17:29:28.320000,02:29:28.320000,Clear,802,0.15,30
301,2024-10-02 20:38:24.000,0.16,Mid-Peak,18:38:24,02:38:24,Partly Cloudy,1138,0.15,52
302,2024-10-02 20:47:19.680,0.13,Mid-Peak,18:47:19.680000,01:47:19.680000,Clear,1491,0.14,16
303,2024-10-02 20:56:15.360,0.08,Off-Peak,17:56:15.360000,23:56:15.360000,Cloudy,1557,0.06,11
304,2024-10-02 21:05:11.040,0.08,Mid-Peak,19:05:11.040000,23:05:11.040000,Rainy,1487,0.1,51
305,2024-10-02 21:14:06.720,0.19,Mid-Peak,19:14:06.720000,23:14:06.720000,Rainy,1832,0.2,16
306,2024-10-02 21:23:02.400,0.15,Mid-Peak,18:23:02.400000,23:23:02.400000,Windy,1674,0.16,55
307,2024-10-02 21:31:58.080,0.09,Peak,18:31:58.080000,01:31:58.080000,Cloudy,1915,0.11,45
308,2024-10-02 21:40:53.760,0.08,Off-Peak,21:40:53.760000,23:40:53.760000,Cloudy,866,0.08,58
309,2024-10-02 21:49:49.440,0.08,Off-Peak,17:49:49.440000,22:49:49.440000,Windy,1734,0.1,31
310,2024-10-02 21:58:45.120,0.17,Mid-Peak,21:58:45.120000,01:58:45.120000,Cloudy,1882,0.17,24
311,2024-10-02 22:07:40.800,0.16,Peak,22:07:40.800000,00:07:40.800000,Rainy,1014,0.16,48
312,2024-10-02 22:16:36.480,0.2,Off-Peak,17:16:36.480000,23:16:36.480000,Cloudy,1549,0.21,52
313,2024-10-02 22:25:32.160,0.2,Off-Peak,22:25:32.160000,03:25:32.160000,Clear,1271,0.21,16
314,2024-10-02 22:34:27.840,0.12,Super Off-Peak,19:34:27.840000,00:34:27.840000,Rainy,1026,0.13,55
315,2024-10-02 22:43:23.520,0.19,Off-Peak,20:43:23.520000,01:43:23.520000,Windy,1006,0.17,28
316,2024-10-02 22:52:19.200,0.11,Off-Peak,21:52:19.200000,23:52:19.200000,Partly Cloudy,1589,0.09,51
317,2024-10-02 23:01:14.880,0.16,Mid-Peak,23:01:14.880000,04:01:14.880000,Clear,1901,0.16,54
318,2024-10-02 23:10:10.560,0.15,Mid-Peak,17:10:10.560000,03:10:10.560000,Cloudy,1328,0.15,57
319,2024-10-02 23:19:06.240,0.16,Peak,17:19:06.240000,01:19:06.240000,Cloudy,1052,0.16,18
320,2024-10-02 23:28:01.920,0.08,Super Off-Peak,21:28:01.920000,00:28:01.920000,Windy,1419,0.07,43
321,2024-10-02 23:36:57.600,0.14,Off-Peak,21:36:57.600000,02:36:57.600000,Cloudy,1043,0.13,39
322,2024-10-02 23:45:53.280,0.05,Super Off-Peak,20:45:53.280000,02:45:53.280000,Cloudy,1683,0.07,21
323,2024-10-02 23:54:48.960,0.1,Mid-Peak,18:54:48.960000,03:54:48.960000,Cloudy,1445,0.12,18
324,2024-10-03 00:03:44.640,0.05,Peak,20:03:44.640000,04:03:44.640000,Sunny,1162,0.07,44
325,2024-10-03 00:12:40.320,0.08,Peak,19:12:40.320000,03:12:40.320000,Partly Cloudy,917,0.09,59
326,2024-10-03 00:21:36.000,0.09,Mid-Peak,21:21:36,03:21:36,Sunny,1262,0.08,18
327,2024-10-03 00:30:31.680,0.1,Off-Peak,22:30:31.680000,05:30:31.680000,Partly Cloudy,1413,0.1,10
328,2024-10-03 00:39:27.360,0.11,Super Off-Peak,23:39:27.360000,05:39:27.360000,Sunny,1274,0.13,36
329,2024-10-03 00:48:23.040,0.1,Super Off-Peak,00:48:23.040000,03:48:23.040000,Sunny,857,0.1,42
330,2024-10-03 00:57:18.720,0.19,Off-Peak,21:57:18.720000,02:57:18.720000,Windy,1033,0.19,50
331,2024-10-03 01:06:14.400,0.17,Super Off-Peak,20:06:14.400000,04:06:14.400000,Sunny,1524,0.18,30
332,2024-10-03 01:15:10.080,0.06,Mid-Peak,23:15:10.080000,05:15:10.080000,Clear,1255,0.06,36
333,2024-10-03 01:24:05.760,0.18,Super Off-Peak,22:24:05.760000,04:24:05.760000,Rainy,1266,0.16,60
334,2024-10-03 01:33:01.440,0.08,Off-Peak,21:33:01.440000,07:33:01.440000,Partly Cloudy,1476,0.1,33
335,2024-10-03 01:41:57.120,0.2,Peak,01:41:57.120000,04:41:57.120000,Sunny,1322,0.22,40
336,2024-10-03 01:50:52.800,0.14,Super Off-Peak,00:50:52.800000,06:50:52.800000,Rainy,851,0.12,36
337,2024-10-03 01:59:48.480,0.06,Mid-Peak,20:59:48.480000,07:59:48.480000,Windy,1247,0.05,20
338,2024-10-03 02:08:44.160,0.16,Super Off-Peak,20:08:44.160000,03:08:44.160000,Cloudy,1250,0.17,29
339,2024-10-03 02:17:39.840,0.13,Mid-Peak,22:17:39.840000,05:17:39.840000,Rainy,1428,0.12,38
340,2024-10-03 02:26:35.520,0.1,Mid-Peak,21:26:35.520000,03:26:35.520000,Sunny,1641,0.1,49
341,2024-10-03 02:35:31.200,0.17,Off-Peak,00:35:31.200000,06:35:31.200000,Rainy,1193,0.16,41
342,2024-10-03 02:44:26.880,0.16,Mid-Peak,22:44:26.880000,08:44:26.880000,Clear,1899,0.15,19
343,2024-10-03 02:53:22.560,0.19,Mid-Peak,02:53:22.560000,07:53:22.560000,Windy,1567,0.19,53
344,2024-10-03 03:02:18.240,0.19,Super Off-Peak,02:02:18.240000,05:02:18.240000,Rainy,1819,0.21,40
345,2024-10-03 03:11:13.920,0.13,Off-Peak,02:11:13.920000,04:11:13.920000,Partly Cloudy,1027,0.15,55
346,2024-10-03 03:20:09.600,0.16,Mid-Peak,02:20:09.600000,07:20:09.600000,Cloudy,1212,0.17,17
347,2024-10-03 03:29:05.280,0.16,Off-Peak,02:29:05.280000,07:29:05.280000,Cloudy,887,0.18,16
348,2024-10-03 03:38:00.960,0.06,Super Off-Peak,21:38:00.960000,08:38:00.960000,Rainy,1715,0.06,34
349,2024-10-03 03:46:56.640,0.12,Mid-Peak,01:46:56.640000,05:46:56.640000,Clear,1218,0.12,57
350,2024-10-03 03:55:52.320,0.17,Peak,02:55:52.320000,04:55:52.320000,Sunny,1032,0.19,16
351,2024-10-03 04:04:48.000,0.1,Off-Peak,23:04:48,10:04:48,Clear,1423,0.09,46
352,2024-10-03 04:13:43.680,0.13,Super Off-Peak,04:13:43.680000,08:13:43.680000,Cloudy,815,0.13,15
353,2024-10-03 04:22:39.360,0.1,Peak,02:22:39.360000,08:22:39.360000,Clear,1708,0.09,29
354,2024-10-03 04:31:35.040,0.18,Mid-Peak,22:31:35.040000,10:31:35.040000,Partly Cloudy,1936,0.18,29
355,2024-10-03 04:40:30.720,0.1,Super Off-Peak,23:40:30.720000,07:40:30.720000,Windy,1438,0.09,27
356,2024-10-03 04:49:26.400,0.17,Peak,23:49:26.400000,09:49:26.400000,Cloudy,1175,0.15,46
357,2024-10-03 04:58:22.080,0.07,Off-Peak,23:58:22.080000,06:58:22.080000,Cloudy,1804,0.09,33
358,2024-10-03 05:07:17.760,0.19,Super Off-Peak,04:07:17.760000,06:07:17.760000,Partly Cloudy,1791,0.21,16
359,2024-10-03 05:16:13.440,0.09,Mid-Peak,01:16:13.440000,06:16:13.440000,Sunny,1595,0.09,53
360,2024-10-03 05:25:09.120,0.11,Super Off-Peak,01:25:09.120000,09:25:09.120000,Clear,1034,0.12,44
361,2024-10-03 05:34:04.800,0.05,Peak,05:34:04.800000,08:34:04.800000,Windy,1900,0.03,51
362,2024-10-03 05:43:00.480,0.19,Mid-Peak,23:43:00.480000,07:43:00.480000,Clear,1884,0.19,15
363,2024-10-03 05:51:56.160,0.14,Peak,23:51:56.160000,06:51:56.160000,Rainy,920,0.14,55
364,2024-10-03 06:00:51.840,0.18,Super Off-Peak,04:00:51.840000,11:00:51.840000,Cloudy,1205,0.17,52
365,2024-10-03 06:09:47.520,0.13,Off-Peak,05:09:47.520000,07:09:47.520000,Partly Cloudy,1395,0.13,23
366,2024-10-03 06:18:43.200,0.1,Peak,04:18:43.200000,08:18:43.200000,Clear,1914,0.1,28
367,2024-10-03 06:27:38.880,0.07,Mid-Peak,05:27:38.880000,10:27:38.880000,Sunny,1175,0.05,53
368,2024-10-03 06:36:34.560,0.17,Super Off-Peak,02:36:34.560000,08:36:34.560000,Windy,979,0.17,50
369,2024-10-03 06:45:30.240,0.13,Super Off-Peak,04:45:30.240000,11:45:30.240000,Clear,1539,0.13,52
370,2024-10-03 06:54:25.920,0.12,Mid-Peak,02:54:25.920000,12:54:25.920000,Windy,1231,0.12,25
371,2024-10-03 07:03:21.600,0.1,Mid-Peak,01:03:21.600000,13:03:21.600000,Rainy,1309,0.11,38
372,2024-10-03 07:12:17.280,0.12,Mid-Peak,06:12:17.280000,11:12:17.280000,Windy,1540,0.14,30
373,2024-10-03 07:21:12.960,0.06,Peak,05:21:12.960000,10:21:12.960000,Partly Cloudy,993,0.07,36
374,2024-10-03 07:30:08.640,0.14,Mid-Peak,03:30:08.640000,12:30:08.640000,Partly Cloudy,1084,0.15,59
375,2024-10-03 07:39:04.320,0.08,Peak,05:39:04.320000,13:39:04.320000,Cloudy,1290,0.09,16
376,2024-10-03 07:48:00.000,0.18,Mid-Peak,01:48:00,13:48:00,Rainy,1071,0.19,57
377,2024-10-03 07:56:55.680,0.14,Super Off-Peak,05:56:55.680000,11:56:55.680000,Partly Cloudy,1728,0.14,43
378,2024-10-03 08:05:51.360,0.2,Off-Peak,03:05:51.360000,14:05:51.360000,Partly Cloudy,1351,0.2,38
379,2024-10-03 08:14:47.040,0.09,Mid-Peak,03:14:47.040000,13:14:47.040000,Windy,1858,0.07,14
380,2024-10-03 08:23:42.720,0.14,Off-Peak,07:23:42.720000,09:23:42.720000,Clear,1262,0.12,28
381,2024-10-03 08:32:38.400,0.13,Super Off-Peak,06:32:38.400000,13:32:38.400000,Sunny,1102,0.11,28
382,2024-10-03 08:41:34.080,0.16,Off-Peak,02:41:34.080000,12:41:34.080000,Windy,1041,0.14,45
383,2024-10-03 08:50:29.760,0.06,Super Off-Peak,03:50:29.760000,14:50:29.760000,Windy,1318,0.05,21
384,2024-10-03 08:59:25.440,0.07,Peak,03:59:25.440000,14:59:25.440000,Sunny,1059,0.07,48
385,2024-10-03 09:08:21.120,0.15,Super Off-Peak,03:08:21.120000,13:08:21.120000,Clear,1646,0.14,36
386,2024-10-03 09:17:16.800,0.12,Off-Peak,05:17:16.800000,10:17:16.800000,Partly Cloudy,1478,0.1,37
387,2024-10-03 09:26:12.480,0.13,Super Off-Peak,09:26:12.480000,13:26:12.480000,Clear,1315,0.12,38
388,2024-10-03 09:35:08.160,0.2,Super Off-Peak,04:35:08.160000,15:35:08.160000,Rainy,1648,0.21,40
389,2024-10-03 09:44:03.840,0.13,Peak,06:44:03.840000,11:44:03.840000,Cloudy,1240,0.13,50
390,2024-10-03 09:52:59.520,0.07,Peak,05:52:59.520000,11:52:59.520000,Clear,828,0.06,58
391,2024-10-03 10:01:55.200,0.06,Super Off-Peak,09:01:55.200000,11:01:55.200000,Cloudy,1840,0.04,40
392,2024-10-03 10:10:50.880,0.18,Super Off-Peak,09:10:50.880000,14:10:50.880000,Partly Cloudy,1305,0.18,50
393,2024-10-03 10:19:46.560,0.17,Super Off-Peak,07:19:46.560000,13:19:46.560000,Sunny,1115,0.16,47
394,2024-10-03 10:28:42.240,0.15,Off-Peak,08:28:42.240000,14:28:42.240000,Clear,1290,0.16,44
395,2024-10-03 10:37:37.920,0.08,Super Off-Peak,04:37:37.920000,12:37:37.920000,Windy,1694,0.09,48
396,2024-10-03 10:46:33.600,0.14,Peak,04:46:33.600000,16:46:33.600000,Clear,1401,0.14,60
397,2024-10-03 10:55:29.280,0.12,Off-Peak,08:55:29.280000,12:55:29.280000,Partly Cloudy,1554,0.14,21
398,2024-10-03 11:04:24.960,0.17,Peak,10:04:24.960000,12:04:24.960000,Windy,1368,0.17,32
399,2024-10-03 11:13:20.640,0.07,Super Off-Peak,08:13:20.640000,16:13:20.640000,Clear,1938,0.07,23
400,2024-10-03 11:22:16.320,0.18,Super Off-Peak,06:22:16.320000,14:22:16.320000,Partly Cloudy,965,0.16,31
401,2024-10-03 11:31:12.000,0.16,Mid-Peak,11:31:12,16:31:12,Sunny,1460,0.17,46
402,2024-10-03 11:40:07.680,0.09,Off-Peak,05:40:07.680000,16:40:07.680000,Windy,1164,0.1,58
403,2024-10-03 11:49:03.360,0.06,Off-Peak,06:49:03.360000,15:49:03.360000,Clear,861,0.08,53
404,2024-10-03 11:57:59.040,0.18,Super Off-Peak,10:57:59.040000,15:57:59.040000,Partly Cloudy,1292,0.17,21
405,2024-10-03 12:06:54.720,0.17,Peak,11:06:54.720000,15:06:54.720000,Partly Cloudy,1643,0.17,27
406,2024-10-03 12:15:50.400,0.08,Peak,07:15:50.400000,13:15:50.400000,Cloudy,1857,0.09,18
407,2024-10-03 12:24:46.080,0.18,Super Off-Peak,06:24:46.080000,17:24:46.080000,Windy,1822,0.16,44
408,2024-10-03 12:33:41.760,0.09,Off-Peak,11:33:41.760000,13:33:41.760000,Rainy,1381,0.08,19
409,2024-10-03 12:42:37.440,0.16,Off-Peak,09:42:37.440000,18:42:37.440000,Windy,1477,0.17,12
410,2024-10-03 12:51:33.120,0.11,Super Off-Peak,08:51:33.120000,17:51:33.120000,Sunny,1026,0.1,21
411,2024-10-03 13:00:28.800,0.08,Peak,07:00:28.800000,16:00:28.800000,Windy,1493,0.07,50
412,2024-10-03 13:09:24.480,0.1,Mid-Peak,09:09:24.480000,16:09:24.480000,Sunny,1886,0.09,11
413,2024-10-03 13:18:20.160,0.15,Peak,09:18:20.160000,14:18:20.160000,Clear,1565,0.14,21
414,2024-10-03 13:27:15.840,0.19,Mid-Peak,10:27:15.840000,16:27:15.840000,Partly Cloudy,1581,0.2,39
415,2024-10-03 13:36:11.520,0.1,Mid-Peak,09:36:11.520000,18:36:11.520000,Sunny,1231,0.1,18
416,2024-10-03 13:45:07.200,0.07,Super Off-Peak,08:45:07.200000,16:45:07.200000,Cloudy,1786,0.07,57
417,2024-10-03 13:54:02.880,0.1,Peak,08:54:02.880000,14:54:02.880000,Partly Cloudy,1010,0.09,51
418,2024-10-03 14:02:58.560,0.12,Off-Peak,09:02:58.560000,16:02:58.560000,Rainy,831,0.13,46
419,2024-10-03 14:11:54.240,0.16,Mid-Peak,08:11:54.240000,15:11:54.240000,Windy,1458,0.18,35
420,2024-10-03 14:20:49.920,0.13,Peak,09:20:49.920000,20:20:49.920000,Partly Cloudy,1938,0.12,51
421,2024-10-03 14:29:45.600,0.16,Off-Peak,09:29:45.600000,15:29:45.600000,Partly Cloudy,1031,0.14,24
422,2024-10-03 14:38:41.280,0.12,Off-Peak,09:38:41.280000,15:38:41.280000,Clear,1757,0.12,53
423,2024-10-03 14:47:36.960,0.07,Mid-Peak,08:47:36.960000,20:47:36.960000,Partly Cloudy,1865,0.09,40
424,2024-10-03 14:56:32.640,0.16,Off-Peak,12:56:32.640000,15:56:32.640000,Sunny,1843,0.15,51
425,2024-10-03 15:05:28.320,0.11,Peak,09:05:28.320000,21:05:28.320000,Partly Cloudy,1313,0.11,26
426,2024-10-03 15:14:24.000,0.19,Off-Peak,09:14:24,17:14:24,Cloudy,1682,0.21,33
427,2024-10-03 15:23:19.680,0.17,Super Off-Peak,12:23:19.680000,17:23:19.680000,Partly Cloudy,1014,0.18,23
428,2024-10-03 15:32:15.360,0.17,Off-Peak,09:32:15.360000,18:32:15.360000,Rainy,1033,0.18,31
429,2024-10-03 15:41:11.040,0.16,Peak,10:41:11.040000,16:41:11.040000,Rainy,1529,0.18,30
430,2024-10-03 15:50:06.720,0.18,Off-Peak,15:50:06.720000,20:50:06.720000,Sunny,1416,0.17,18
431,2024-10-03 15:59:02.400,0.16,Off-Peak,11:59:02.400000,21:59:02.400000,Rainy,1517,0.16,24
432,2024-10-03 16:07:58.080,0.06,Off-Peak,15:07:58.080000,22:07:58.080000,Clear,1472,0.07,40
433,2024-10-03 16:16:53.760,0.14,Peak,16:16:53.760000,19:16:53.760000,Rainy,1380,0.15,55
434,2024-10-03 16:25:49.440,0.15,Off-Peak,15:25:49.440000,19:25:49.440000,Cloudy,1944,0.16,59
435,2024-10-03 16:34:45.120,0.13,Mid-Peak,13:34:45.120000,22:34:45.120000,Windy,1812,0.14,15
436,2024-10-03 16:43:40.800,0.14,Off-Peak,15:43:40.800000,21:43:40.800000,Sunny,1846,0.15,50
437,2024-10-03 16:52:36.480,0.16,Mid-Peak,13:52:36.480000,19:52:36.480000,Cloudy,1138,0.17,56
438,2024-10-03 17:01:32.160,0.1,Super Off-Peak,15:01:32.160000,23:01:32.160000,Sunny,1718,0.1,60
439,2024-10-03 17:10:27.840,0.06,Peak,17:10:27.840000,23:10:27.840000,Clear,1341,0.05,54
440,2024-10-03 17:19:23.520,0.16,Mid-Peak,13:19:23.520000,18:19:23.520000,Sunny,1000,0.15,54
441,2024-10-03 17:28:19.200,0.14,Off-Peak,13:28:19.200000,23:28:19.200000,Windy,880,0.15,28
442,2024-10-03 17:37:14.880,0.15,Peak,13:37:14.880000,18:37:14.880000,Sunny,832,0.15,49
443,2024-10-03 17:46:10.560,0.19,Mid-Peak,12:46:10.560000,21:46:10.560000,Windy,1598,0.19,18
444,2024-10-03 17:55:06.240,0.13,Super Off-Peak,12:55:06.240000,22:55:06.240000,Partly Cloudy,1014,0.11,38
445,2024-10-03 18:04:01.920,0.06,Peak,14:04:01.920000,23:04:01.920000,Windy,963,0.05,33
446,2024-10-03 18:12:57.600,0.08,Off-Peak,14:12:57.600000,21:12:57.600000,Clear,1053,0.1,57
447,2024-10-03 18:21:53.280,0.07,Super Off-Peak,18:21:53.280000,00:21:53.280000,Rainy,1463,0.06,39
448,2024-10-03 18:30:48.960,0.17,Mid-Peak,14:30:48.960000,23:30:48.960000,Partly Cloudy,1519,0.16,34
449,2024-10-03 18:39:44.640,0.16,Off-Peak,18:39:44.640000,22:39:44.640000,Windy,1531,0.14,33
450,2024-10-03 18:48:40.320,0.08,Mid-Peak,13:48:40.320000,00:48:40.320000,Cloudy,1024,0.09,34
451,2024-10-03 18:57:36.000,0.11,Off-Peak,18:57:36,22:57:36,Rainy,1205,0.11,11
452,2024-10-03 19:06:31.680,0.1,Peak,17:06:31.680000,22:06:31.680000,Sunny,1577,0.09,45
453,2024-10-03 19:15:27.360,0.07,Off-Peak,13:15:27.360000,22:15:27.360000,Sunny,1104,0.07,18
454,2024-10-03 19:24:23.040,0.11,Mid-Peak,15:24:23.040000,00:24:23.040000,Rainy,854,0.12,13
455,2024-10-03 19:33:18.720,0.09,Mid-Peak,13:33:18.720000,21:33:18.720000,Sunny,1742,0.09,60
456,2024-10-03 19:42:14.400,0.13,Off-Peak,16:42:14.400000,00:42:14.400000,Cloudy,1420,0.12,21
457,2024-10-03 19:51:10.080,0.11,Off-Peak,13:51:10.080000,22:51:10.080000,Sunny,1374,0.11,55
458,2024-10-03 20:00:05.760,0.1,Peak,14:00:05.760000,22:00:05.760000,Partly Cloudy,1186,0.09,37
459,2024-10-03 20:09:01.440,0.07,Peak,17:09:01.440000,00:09:01.440000,Partly Cloudy,1900,0.08,53
